,condition,explained_var,fish_id,pca_num,region,time_window
55,reexposed,0.9892130381526952,f01598,55,in_l_raphe,2
56,reexposed,0.9899425095200735,f01598,56,in_l_raphe,2
57,reexposed,0.9906283207818459,f01598,57,in_l_raphe,2
58,reexposed,0.9912479305832264,f01598,58,in_l_raphe,2
59,reexposed,0.9918534594572798,f01598,59,in_l_raphe,2
60,reexposed,0.9924223622429454,f01598,60,in_l_raphe,2
61,reexposed,0.9929719071682975,f01598,61,in_l_raphe,2
62,reexposed,0.9935029321349735,f01598,62,in_l_raphe,2
63,reexposed,0.9940020148257191,f01598,63,in_l_raphe,2
64,reexposed,0.994463370061265,f01598,64,in_l_raphe,2
65,reexposed,0.9948960328595517,f01598,65,in_l_raphe,2
66,reexposed,0.9953153823775139,f01598,66,in_l_raphe,2
67,reexposed,0.9957293157440135,f01598,67,in_l_raphe,2
68,reexposed,0.9961026419473832,f01598,68,in_l_raphe,2
69,reexposed,0.9964539547890745,f01598,69,in_l_raphe,2
70,reexposed,0.9967944347511554,f01598,70,in_l_raphe,2
71,reexposed,0.9971129281609941,f01598,71,in_l_raphe,2
72,reexposed,0.9974027547204894,f01598,72,in_l_raphe,2
73,reexposed,0.9976899503573985,f01598,73,in_l_raphe,2
74,reexposed,0.9979521918866614,f01598,74,in_l_raphe,2
75,reexposed,0.9981956002111699,f01598,75,in_l_raphe,2
76,reexposed,0.9984318995610396,f01598,76,in_l_raphe,2
77,reexposed,0.9986444588599841,f01598,77,in_l_raphe,2
78,reexposed,0.9988411973099152,f01598,78,in_l_raphe,2
79,reexposed,0.999031541398164,f01598,79,in_l_raphe,2
80,reexposed,0.9992090200444669,f01598,80,in_l_raphe,2
81,reexposed,0.9993721169660529,f01598,81,in_l_raphe,2
82,reexposed,0.9995262763069436,f01598,82,in_l_raphe,2
83,reexposed,0.999666340657105,f01598,83,in_l_raphe,2
84,reexposed,0.9998008417226281,f01598,84,in_l_raphe,2
85,reexposed,0.9999024067468267,f01598,85,in_l_raphe,2
86,reexposed,1.0000000000000002,f01598,86,in_l_raphe,2
0,reexposed,0.21146530082201415,f01598,0,in_l_tel,2
1,reexposed,0.3170262509759778,f01598,1,in_l_tel,2
2,reexposed,0.36546285126764,f01598,2,in_l_tel,2
3,reexposed,0.41108231064699924,f01598,3,in_l_tel,2
4,reexposed,0.4533198892530925,f01598,4,in_l_tel,2
5,reexposed,0.4855901367190545,f01598,5,in_l_tel,2
6,reexposed,0.5145765818514316,f01598,6,in_l_tel,2
7,reexposed,0.5398691425463323,f01598,7,in_l_tel,2
8,reexposed,0.5639248094456246,f01598,8,in_l_tel,2
9,reexposed,0.5861947247236377,f01598,9,in_l_tel,2
10,reexposed,0.6068239939638512,f01598,10,in_l_tel,2
11,reexposed,0.6255020899683841,f01598,11,in_l_tel,2
12,reexposed,0.6433998809823547,f01598,12,in_l_tel,2
13,reexposed,0.6588317290078197,f01598,13,in_l_tel,2
14,reexposed,0.673545637606361,f01598,14,in_l_tel,2
15,reexposed,0.6874951546437402,f01598,15,in_l_tel,2
16,reexposed,0.7007432828029078,f01598,16,in_l_tel,2
17,reexposed,0.7129204998856297,f01598,17,in_l_tel,2
18,reexposed,0.72489876674846,f01598,18,in_l_tel,2
19,reexposed,0.735011686067958,f01598,19,in_l_tel,2
20,reexposed,0.7450802579650263,f01598,20,in_l_tel,2
21,reexposed,0.7548664964774207,f01598,21,in_l_tel,2
22,reexposed,0.7640750122199045,f01598,22,in_l_tel,2
23,reexposed,0.7728435287745676,f01598,23,in_l_tel,2
24,reexposed,0.7810936207770441,f01598,24,in_l_tel,2
25,reexposed,0.7885550452964563,f01598,25,in_l_tel,2
26,reexposed,0.795826708251792,f01598,26,in_l_tel,2
27,reexposed,0.802666849476052,f01598,27,in_l_tel,2
28,reexposed,0.8092896495499907,f01598,28,in_l_tel,2
29,reexposed,0.8152928682456445,f01598,29,in_l_tel,2
30,reexposed,0.820841996999615,f01598,30,in_l_tel,2
31,reexposed,0.8262811165307978,f01598,31,in_l_tel,2
32,reexposed,0.8315245991474083,f01598,32,in_l_tel,2
33,reexposed,0.8365061480598825,f01598,33,in_l_tel,2
34,reexposed,0.8413139128997031,f01598,34,in_l_tel,2
35,reexposed,0.8457214768770518,f01598,35,in_l_tel,2
36,reexposed,0.8500645748309553,f01598,36,in_l_tel,2
37,reexposed,0.8541443205158165,f01598,37,in_l_tel,2
38,reexposed,0.8578790231357986,f01598,38,in_l_tel,2
39,reexposed,0.8615565991017309,f01598,39,in_l_tel,2
40,reexposed,0.865012947143478,f01598,40,in_l_tel,2
41,reexposed,0.8684412107101316,f01598,41,in_l_tel,2
42,reexposed,0.8716521077346316,f01598,42,in_l_tel,2
43,reexposed,0.8747808977930901,f01598,43,in_l_tel,2
44,reexposed,0.8778370644216249,f01598,44,in_l_tel,2
45,reexposed,0.8808201961956779,f01598,45,in_l_tel,2
46,reexposed,0.8836466655386117,f01598,46,in_l_tel,2
47,reexposed,0.8863375205777038,f01598,47,in_l_tel,2
48,reexposed,0.8889136654761833,f01598,48,in_l_tel,2
49,reexposed,0.8913998183927796,f01598,49,in_l_tel,2
50,reexposed,0.8938412465220638,f01598,50,in_l_tel,2
51,reexposed,0.8961313682229114,f01598,51,in_l_tel,2
52,reexposed,0.8983468131213711,f01598,52,in_l_tel,2
53,reexposed,0.9004899545786267,f01598,53,in_l_tel,2
54,reexposed,0.9025374500007056,f01598,54,in_l_tel,2
55,reexposed,0.9044860342846143,f01598,55,in_l_tel,2
56,reexposed,0.9063594850159046,f01598,56,in_l_tel,2
57,reexposed,0.908197800641469,f01598,57,in_l_tel,2
58,reexposed,0.9099985256693753,f01598,58,in_l_tel,2
59,reexposed,0.9117596736550473,f01598,59,in_l_tel,2
60,reexposed,0.9134884445043049,f01598,60,in_l_tel,2
